BSC;Site;Nom secteur;Nbre TRX;ID;LAC;Longitude;Latitude
BZBSC3;POTO-POTO3;POTO39;4;13 479;13;"15°17'13,41""E";"4°15'30,18""S"
PNBSC1;POUDRIERE;PUDR17;8;21 537;21;"11°53'39,7""E";"4°48'35,5""S"
PNBSC1;POUDRIERE;PUDR18;6;21 538;21;"11°53'39,7""E";"4°48'35,5""S"
PNBSC1;POUDRIERE;PUDR19;4;21 539;21;"11°53'39,7""E";"4°48'35,5""S"
BZBSC1;PRESIDENCE;PRESID1;2;11 891;11;"15°16'5,36""E";"4°17'1,89""S"
BZBSC1;PRESIDENCE;PRESID2;2;11 892;11;"15°16'5,36""E";"4°17'1,89""S"
BZBSC1;PRESIDENCE;PRESID3;4;11 893;11;"15°16'5,36""E";"4°17'1,89""S"
BZBSC1;PRESIDENCE;PRESID7;4;11 897;11;"15°16'5,36""E";"4°17'1,89""S"
BZBSC1;PRESIDENCE;PRESID8;4;11 898;11;"15°16'5,36""E";"4°17'1,89""S"
BZBSC1;PRESIDENCE;PRESID9;4;11 899;11;"15°16'5,36""E";"4°17'1,89""S"
BZBSC3;PSP_TSIEME;PSPT7;8;13 377;13;"15°16'45,5""E";"4°13'35,4""S"
BZBSC3;PSP_TSIEME;PSPT8;8;13 378;13;"15°16'45,5""E";"4°13'35,4""S"
BZBSC3;PSP_TSIEME;PSPT9;4;13 379;13;"15°16'45,5""E";"4°13'35,4""S"
PNBSC3;PTT;PTT11;4;23 501;23;"11°51'59,6""E";"4°47'9,7""S"
PNBSC3;PTT;PTT12;4;23 502;23;"11°51'59,6""E";"4°47'9,7""S"
PNBSC3;PTT;PTT13;4;23 503;23;"11°51'59,6""E";"4°47'9,7""S"
PNBSC3;PTT;PTT17;12;23 507;23;"11°51'59,6""E";"4°47'9,7""S"
PNBSC3;PTT;PTT18;12;23 508;23;"11°51'59,6""E";"4°47'9,7""S"
PNBSC3;PTT;PTT19;12;23 509;23;"11°51'59,6""E";"4°47'9,7""S"
PNBSC1;QTIER_MOUYONDZI;QMUYON1;4;21 541;21;"11°53'24""E";"4°48'3""S"
PNBSC1;QTIER_MOUYONDZI;QMUYON2;4;21 542;21;"11°53'24""E";"4°48'3""S"
PNBSC1;QTIER_MOUYONDZI;QMUYON3;4;21 543;21;"11°53'24""E";"4°48'3""S"
PNBSC1;QTIER_MOUYONDZI;QMUYON7;4;21 547;21;"11°53'24""E";"4°48'3""S"
PNBSC1;QTIER_MOUYONDZI;QMUYON8;4;21 548;21;"11°53'24""E";"4°48'3""S"
PNBSC1;QTIER_MOUYONDZI;QMUYON9;4;21 549;21;"11°53'24""E";"4°48'3""S"
BZBSC2;REPEATER_TSAMA;TSAMA1;2;12 191;12;"14°32'0,14""E";"0°31'43,7""S"
BZBSC2;REPEATER_TSAMA;TSAMA2;2;12 192;12;"14°32'0,14""E";"0°31'43,7""S"
BZBSC2;REPEATER_TSAMA;TSAMA3;2;12 193;12;"14°32'0,14""E";"0°31'43,7""S"
PNBSC3;SAINTKISITO;KISITO1;4;23 591;23;"11°52'58,8""E";"4°46'4,69""S"
PNBSC3;SAINTKISITO;KISITO2;4;23 592;23;"11°52'58,8""E";"4°46'4,69""S"
PNBSC3;SAINTKISITO;KISITO3;2;23 593;23;"11°52'58,8""E";"4°46'4,69""S"
PNBSC3;SAINTKISITO;KISITO7;4;23 597;23;"11°52'58,8""E";"4°46'4,69""S"
PNBSC3;SAINTKISITO;KISITO8;4;23 598;23;"11°52'58,8""E";"4°46'4,69""S"
PNBSC3;SAINTKISITO;KISITO9;4;23 599;23;"11°52'58,8""E";"4°46'4,69""S"
PNBSC3;SAINT-PIERRE;SPIERR1;4;23 531;23;"11°51'55""E";"4°47'31""S"
PNBSC3;SAINT-PIERRE;SPIERR2;4;23 532;23;"11°51'55""E";"4°47'31""S"
PNBSC3;SAINT-PIERRE;SPIERR3;4;23 533;23;"11°51'55""E";"4°47'31""S"
PNBSC3;SAINT-PIERRE;SPIERR7;4;23 537;23;"11°51'55""E";"4°47'31""S"
PNBSC3;SAINT-PIERRE;SPIERR8;4;23 538;23;"11°51'55""E";"4°47'31""S"
PNBSC3;SAINT-PIERRE;SPIERR9;4;23 539;23;"11°51'55""E";"4°47'31""S"
BZBSC1;SANGOLO;SANGOL1;2;11 761;11;"15°12'13,9""E";"4°18'32,8""S"
BZBSC1;SANGOLO;SANGOL2;2;11 762;11;"15°12'13,9""E";"4°18'32,8""S"
BZBSC1;SANGOLO;SANGOL3;2;11 763;11;"15°12'13,9""E";"4°18'32,8""S"
BZBSC3;SANKARA_AIRTEL;MRSANK1;4;13 501;13;"15°15'33,2""E";"4°12'22,9""S"
BZBSC3;SANKARA_AIRTEL;MRSANK2;4;13 502;13;"15°15'33,2""E";"4°12'22,9""S"
BZBSC3;SANKARA_AIRTEL;MRSANK3;4;13 503;13;"15°15'33,2""E";"4°12'22,9""S"
BZBSC3;SANKARA_AIRTEL;MRSANK7;4;13 507;13;"15°15'33,2""E";"4°12'22,9""S"
BZBSC3;SANKARA_AIRTEL;MRSANK8;4;13 508;13;"15°15'33,2""E";"4°12'22,9""S"
BZBSC3;SANKARA_AIRTEL;MRSANK9;4;13 509;13;"15°15'33,2""E";"4°12'22,9""S"
BZBSC2;SEMBE;SEMBE1;2;12 041;12;"14°33'35,64""E";"1°39'46,01""N"
BZBSC2;SEMBE;SEMBE2;2;12 042;12;"14°33'35,64""E";"1°39'46,01""N"
BZBSC2;SEMBE;SEMBE3;4;12 043;12;"14°33'35,64""E";"1°39'46,01""N"
PNBSC3;SIAFOUMOU;SIAFU1;4;23 581;23;"11°51'37""E";"4°44'19""S"
PNBSC3;SIAFOUMOU;SIAFU2;4;23 582;23;"11°51'37""E";"4°44'19""S"
PNBSC3;SIAFOUMOU;SIAFU3;4;23 583;23;"11°51'37""E";"4°44'19""S"
PNBSC3;SIAFOUMOU;SIAFU7;4;23 587;23;"11°51'37""E";"4°44'19""S"
PNBSC3;SIAFOUMOU;SIAFU8;4;23 588;23;"11°51'37""E";"4°44'19""S"
PNBSC3;SIAFOUMOU;SIAFU9;4;23 589;23;"11°51'37""E";"4°44'19""S"
PNBSC2;SIBITI;SIBITI1;6;22 431;22;"13°20'43,1""E";"3°41'15,1""S"
PNBSC2;SIBITI;SIBITI2;2;22 432;22;"13°20'43,1""E";"3°41'15,1""S"
PNBSC2;SIBITI;SIBITI3;4;22 433;22;"13°20'43,1""E";"3°41'15,1""S"
PNBSC3;SIEGE;SIEGE11;4;23 511;23;"11°50'49,1""E";"4°47'56,1""S"
PNBSC3;SIEGE;SIEGE12;4;23 512;23;"11°50'49,1""E";"4°47'56,1""S"
PNBSC3;SIEGE;SIEGE13;4;23 513;23;"11°50'49,1""E";"4°47'56,1""S"
PNBSC3;SIEGE;SIEGE17;12;23 517;23;"11°50'49,1""E";"4°47'56,1""S"
PNBSC3;SIEGE;SIEGE18;8;23 518;23;"11°50'49,1""E";"4°47'56,1""S"
PNBSC3;SIEGE;SIEGE19;8;23 519;23;"11°50'49,1""E";"4°47'56,1""S"
PNBSC3;SONGOLO;SONGO1;4;23 521;23;"11°51'32""E";"4°45'44""S"
PNBSC3;SONGOLO;SONGO2;4;23 522;23;"11°51'32""E";"4°45'44""S"
PNBSC3;SONGOLO;SONGO3;2;23 523;23;"11°51'32""E";"4°45'44""S"
PNBSC3;SONGOLO;SONGO7;4;23 527;23;"11°51'32""E";"4°45'44""S"
PNBSC3;SONGOLO;SONGO8;4;23 528;23;"11°51'32""E";"4°45'44""S"
PNBSC3;SONGOLO;SONGO9;2;23 529;23;"11°51'32""E";"4°45'44""S"
BZBSC3;SOPROGI;SOPROG1;4;13 681;13;"15°15'48,24""E";"4°9'28,91""S"
BZBSC3;SOPROGI;SOPROG2;2;13 682;13;"15°15'48,24""E";"4°9'28,91""S"
BZBSC3;SOPROGI;SOPROG3;4;13 683;13;"15°15'48,24""E";"4°9'28,91""S"
BZBSC3;SOPROGI;SOPROG7;4;13 687;13;"15°15'48,24""E";"4°9'28,91""S"
BZBSC3;SOPROGI;SOPROG8;2;13 688;13;"15°15'48,24""E";"4°9'28,91""S"
BZBSC3;SOPROGI;SOPROG9;6;13 689;13;"15°15'48,24""E";"4°9'28,91""S"
BZBSC2;SOUANKE;SUANKE1;2;12 151;12;"14°7'57,36""E";"2°3'33,7""N"
BZBSC2;SOUANKE;SUANKE2;2;12 152;12;"14°7'57,36""E";"2°3'33,7""N"
BZBSC2;SOUANKE;SUANKE3;2;12 153;12;"14°7'57,36""E";"2°3'33,7""N"
BZBSC2;STATION;STATIO1;4;15 701;15;"14°15'52,9""E";"4°14'37,8""S"
BZBSC2;STATION;STATIO2;2;15 702;15;"14°15'52,9""E";"4°14'37,8""S"
BZBSC2;STATION;STATIO3;2;15 703;15;"14°15'52,9""E";"4°14'37,8""S"
PNBSC3;SYMPATHIQUE;SYMPTH7;8;23 547;23;"11°51'56,2""E";"4°46'22,1""S"
PNBSC3;SYMPATHIQUE;SYMPTH8;8;23 548;23;"11°51'56,2""E";"4°46'22,1""S"
PNBSC3;SYMPATHIQUE;SYMPTH9;8;23 549;23;"11°51'56,2""E";"4°46'22,1""S"
BZBSC2;TALATALA;TALA1;2;12 941;12;"15°16'58,8""E";"1°56'19,1""N"
BZBSC2;TALATALA;TALA2;2;12 942;12;"15°16'58,8""E";"1°56'19,1""N"
BZBSC2;TALATALA;TALA3;2;12 943;12;"15°16'58,8""E";"1°56'19,1""N"
PNBSC3;TCHIALI1;TSIAL11;4;23 551;23;"11°51'50""E";"4°44'54,4""S"
PNBSC3;TCHIALI1;TSIAL12;4;23 552;23;"11°51'50""E";"4°44'54,4""S"
PNBSC3;TCHIALI1;TSIAL13;4;23 553;23;"11°51'50""E";"4°44'54,4""S"
PNBSC3;TCHIALI1;TSIAL17;4;23 557;23;"11°51'50""E";"4°44'54,4""S"
PNBSC3;TCHIALI1;TSIAL18;4;23 558;23;"11°51'50""E";"4°44'54,4""S"
PNBSC3;TCHIALI1;TSIAL19;4;23 559;23;"11°51'50""E";"4°44'54,4""S"
PNBSC3;TCHIALI2;TSIAL27;4;23 561;23;"11°52'38,6""E";"4°44'21,88""S"
PNBSC3;TCHIALI2;TSIAL28;4;23 562;23;"11°52'38,6""E";"4°44'21,88""S"
PNBSC3;TCHIALI2;TSIAL29;4;23 563;23;"11°52'38,6""E";"4°44'21,88""S"
PNBSC3;TCHIALI2;TSIAL21;4;23 567;23;"11°52'38,6""E";"4°44'21,88""S"
PNBSC3;TCHIALI2;TSIAL22;4;23 568;23;"11°52'38,6""E";"4°44'21,88""S"
PNBSC3;TCHIALI2;TSIAL23;4;23 569;23;"11°52'38,6""E";"4°44'21,88""S"
PNBSC1;TCHIMBAMBA;TCHIMB1;4;21 551;21;"11°52'20""E";"4°49'33""S"
PNBSC1;TCHIMBAMBA;TCHIMB2;2;21 552;21;"11°52'20""E";"4°49'33""S"
PNBSC1;TCHIMBAMBA;TCHIMB3;2;21 553;21;"11°52'20""E";"4°49'33""S"
PNBSC1;TCHIMBAMBA;TCHIMB7;4;21 557;21;"11°52'20""E";"4°49'33""S"
PNBSC1;TCHIMBAMBA;TCHIMB8;2;21 558;21;"11°52'20""E";"4°49'33""S"
PNBSC1;TCHIMBAMBA;TCHIMB9;2;21 559;21;"11°52'20""E";"4°49'33""S"
PNBSC1;TCHITANDZI;TCHITA1;2;21 331;21;"12°5'52,33""E";"4°55'23,92""S"
PNBSC1;TCHITANDZI;TCHITA2;2;21 332;21;"12°5'52,33""E";"4°55'23,92""S"
PNBSC1;TCHITANDZI;TCHITA3;2;21 333;21;"12°5'52,33""E";"4°55'23,92""S"
BZBSC1;TDC;TDC1;4;11 411;11;"15°15'2,9""E";"4°16'49,8""S"
BZBSC1;TDC;TDC2;4;11 412;11;"15°15'2,9""E";"4°16'49,8""S"
BZBSC1;TDC;TDC3;2;11 413;11;"15°15'2,9""E";"4°16'49,8""S"
BZBSC1;TDC;TDC7;4;11 417;11;"15°15'2,9""E";"4°16'49,8""S"
BZBSC1;TDC;TDC8;4;11 418;11;"15°15'2,9""E";"4°16'49,8""S"
BZBSC1;TDC;TDC9;4;11 419;11;"15°15'2,9""E";"4°16'49,8""S"
PNBSC3;TIETIE;TIETI1;4;23 571;23;"11°53'17,9""E";"4°47'26,4""S"
PNBSC3;TIETIE;TIETI2;4;23 572;23;"11°53'17,9""E";"4°47'26,4""S"
PNBSC3;TIETIE;TIETI3;4;23 573;23;"11°53'17,9""E";"4°47'26,4""S"
PNBSC3;TIETIE;TIETI7;4;23 577;23;"11°53'17,9""E";"4°47'26,4""S"
PNBSC3;TIETIE;TIETI8;4;23 578;23;"11°53'17,9""E";"4°47'26,4""S"
PNBSC3;TIETIE;TIETI9;4;23 579;23;"11°53'17,9""E";"4°47'26,4""S"
BZBSC2;TIKAPIKA;TIKAPI1;2;12 771;12;"16°10'15,75""E";"1°15'10,69""S"
BZBSC2;TIKAPIKA;TIKAPI2;2;12 772;12;"16°10'15,75""E";"1°15'10,69""S"
BZBSC2;TIKAPIKA;TIKAPI3;2;12 773;12;"16°10'15,75""E";"1°15'10,69""S"
PNBSC2;TITONDI;TITODI1;2;22 491;22;"12°9'29,79""E";"4°32'38,14""S"
PNBSC2;TITONDI;TITODI2;2;22 492;22;"12°9'29,79""E";"4°32'38,14""S"
PNBSC2;TITONDI;TITODI3;2;22 493;22;"12°9'29,79""E";"4°32'38,14""S"
BZBSC2;TONGO;TONGO1;2;12 921;12;"16°18'24,8""E";"1°23'21,8""S"
BZBSC2;TONGO;TONGO2;2;12 922;12;"16°18'24,8""E";"1°23'21,8""S"
BZBSC2;TONGO;TONGO3;2;12 923;12;"16°18'24,8""E";"1°23'21,8""S"
BZBSC2;TONGO_SUD;TONGOS1;2;15 991;15;"13°48'56,52""E";"3°12'1,3""S"
BZBSC2;TONGO_SUD;TONGOS2;2;15 992;15;"13°48'56,52""E";"3°12'1,3""S"
BZBSC2;TONGO_SUD;TONGOS3;2;15 993;15;"13°48'56,52""E";"3°12'1,3""S"
BZBSC1;TOTALMARKET;TOTAL1;4;11 771;11;"15°14'39,2""E";"4°17'8,2""S"
BZBSC1;TOTALMARKET;TOTAL2;4;11 772;11;"15°14'39,2""E";"4°17'8,2""S"
BZBSC1;TOTALMARKET;TOTAL3;2;11 773;11;"15°14'39,2""E";"4°17'8,2""S"
BZBSC1;TOTALMARKET;TOTAL7;4;11 777;11;"15°14'39,2""E";"4°17'8,2""S"
BZBSC1;TOTALMARKET;TOTAL8;4;11 778;11;"15°14'39,2""E";"4°17'8,2""S"
BZBSC1;TOTALMARKET;TOTAL9;4;11 779;11;"15°14'39,2""E";"4°17'8,2""S"
BZBSC2;TSIAKI;TSIAK1;2;15 181;15;"13°52'13,35""E";"3°46'17,41""S"
BZBSC2;TSIAKI;TSIAK2;2;15 182;15;"13°52'13,35""E";"3°46'17,41""S"
BZBSC2;TSIAKI;TSIAK3;2;15 183;15;"13°52'13,35""E";"3°46'17,41""S"
PNBSC1;TSIMANI;TIMANI1;2;21 561;21;"11°53'59""E";"4°49'22,8""S"
PNBSC1;TSIMANI;TIMANI2;4;21 562;21;"11°53'59""E";"4°49'22,8""S"
PNBSC1;TSIMANI;TIMANI3;4;21 563;21;"11°53'59""E";"4°49'22,8""S"
PNBSC1;TSIMANI;TIMANI7;4;21 567;21;"11°53'59""E";"4°49'22,8""S"
PNBSC1;TSIMANI;TIMANI8;4;21 568;21;"11°53'59""E";"4°49'22,8""S"
PNBSC1;TSIMANI;TIMANI9;4;21 569;21;"11°53'59""E";"4°49'22,8""S"
BZBSC2;VAGA;VAGGA1;2;12 111;12;"14°35'2,76""E";"1°10'57,11""S"
BZBSC2;VAGA;VAGGA2;2;12 112;12;"14°35'2,76""E";"1°10'57,11""S"
BZBSC2;VAGA;VAGGA3;2;12 113;12;"14°35'2,76""E";"1°10'57,11""S"
PNBSC3;VILLAGE_DES_VOILIERS;VOILIE1;4;23091;23;"11°51'0,58""E";"4°47'33,9""S"
PNBSC3;VILLAGE_DES_VOILIERS;VOILIE2;4;23092;23;"11°51'0,58""E";"4°47'33,9""S"
PNBSC3;VILLAGE_DES_VOILIERS;VOILIE3;4;23093;23;"11°51'0,58""E";"4°47'33,9""S"
PNBSC3;VILLAGE_DES_VOILIERS;VOILIE7;4;23097;23;"11°51'0,58""E";"4°47'33,9""S"
PNBSC3;VILLAGE_DES_VOILIERS;VOILIE8;4;23098;23;"11°51'0,58""E";"4°47'33,9""S"
PNBSC3;VILLAGE_DES_VOILIERS;VOILIE9;4;23099;23;"11°51'0,58""E";"4°47'33,9""S"
BZBSC3;VIRAGE;VIRAGE1;2;13 451;13;"15°17'42,86""E";"4°13'37,15""S"
BZBSC3;VIRAGE;VIRAGE2;2;13 452;13;"15°17'42,86""E";"4°13'37,15""S"
BZBSC3;VIRAGE;VIRAGE3;2;13 453;13;"15°17'42,86""E";"4°13'37,15""S"
BZBSC3;VIRAGE;VIRAGE7;4;13 457;13;"15°17'42,86""E";"4°13'37,15""S"
BZBSC3;VIRAGE;VIRAGE8;4;13 458;13;"15°17'42,86""E";"4°13'37,15""S"
BZBSC3;VIRAGE;VIRAGE9;4;13 459;13;"15°17'42,86""E";"4°13'37,15""S"
PNBSC2;VOUKA;VUKA1;2;22 821;22;"13°32'49,56""E";"3°5'42,61""S"
PNBSC2;VOUKA;VUKA2;2;22 822;22;"13°32'49,56""E";"3°5'42,61""S"
PNBSC2;VOUNDA;VOUNDA1;2;22 451;22;"12°12'2,3""E";"3°39'15,7""S"
PNBSC2;VOUNDA;VOUNDA2;2;22 452;22;"12°12'2,3""E";"3°39'15,7""S"
PNBSC1;VOUNGOU1;VUNG11;4;21 571;21;"11°54'31""E";"4°47'43""S"
PNBSC1;VOUNGOU1;VUNG12;4;21 572;21;"11°54'31""E";"4°47'43""S"
PNBSC1;VOUNGOU1;VUNG13;4;21 573;21;"11°54'31""E";"4°47'43""S"
PNBSC1;VOUNGOU1;VUNG17;4;21 577;21;"11°54'31""E";"4°47'43""S"
PNBSC1;VOUNGOU1;VUNG18;4;21 578;21;"11°54'31""E";"4°47'43""S"
PNBSC1;VOUNGOU1;VUNG19;4;21 579;21;"11°54'31""E";"4°47'43""S"
BZBSC2;YAMBA;YAMBAA1;6;15 161;15;"13°55'27,8""E";"4°10'37""S"
PNBSC2;YAYA;YAYYA1;2;22 811;22;"12°54'2,52""E";"3°8'28,9""S"
PNBSC2;YAYA;YAYYA2;2;22 812;22;"12°54'2,52""E";"3°8'28,9""S"
PNBSC2;YENEGANOU;YENEGA1;2;22 471;22;"12°28'23,7""E";"3°43'37,2""S"
PNBSC2;YENEGANOU;YENEGA2;4;22 472;22;"12°28'23,7""E";"3°43'37,2""S"
PNBSC3;YENEGANOU;YENEGA3;;22 473;22;"12°28'23,7""E";"3°43'37,2""S"
BZBSC2;YONOM;YONOM1;2;12 781;12;"15°1'18,8""E";"2°26'52,8""S"
BZBSC2;YONOM;YONOM2;2;12 782;12;"15°1'18,8""E";"2°26'52,8""S"
BZBSC2;YONOM;YONOM3;2;12 783;12;"15°1'18,8""E";"2°26'52,8""S"
BZBSC3;YORO;YORRO1;2;13 461;13;"15°18'5,58""E";"4°14'45,17""S"
BZBSC3;YORO;YORRO2;2;13 462;13;"15°18'5,58""E";"4°14'45,17""S"
BZBSC3;YORO;YORRO3;2;13 463;13;"15°18'5,58""E";"4°14'45,17""S"
BZBSC3;YORO;YORRO7;4;13 467;13;"15°18'5,58""E";"4°14'45,17""S"
BZBSC3;YORO;YORRO8;4;13 468;13;"15°18'5,58""E";"4°14'45,17""S"
BZBSC3;YORO;YORRO9;4;13 469;13;"15°18'5,58""E";"4°14'45,17""S"
BZBSC1;YOULOU;YOULOU1;4;11 781;11;"15°14'23,69""E";"4°17'23,78""S"
BZBSC1;YOULOU;YOULOU2;4;11 782;11;"15°14'23,69""E";"4°17'23,78""S"
BZBSC1;YOULOU;YOULOU3;4;11 783;11;"15°14'23,69""E";"4°17'23,78""S"
BZBSC1;YOULOU;YOULOU7;4;11 787;11;"15°14'23,69""E";"4°17'23,78""S"
BZBSC1;YOULOU;YOULOU8;4;11 788;11;"15°14'23,69""E";"4°17'23,78""S"
BZBSC1;YOULOU;YOULOU9;4;11 789;11;"15°14'23,69""E";"4°17'23,78""S"
PNBSC2;ZANAGA;ZANAGA1;2;22 621;22;"13°49'33,7""E";"2°51'25,8""S"
PNBSC2;ZANAGA;ZANAGA2;2;22 622;22;"13°49'33,7""E";"2°51'25,8""S"
PNBSC2;ZANAGA;ZANAGA3;2;22 623;22;"13°49'33,7""E";"2°51'25,8""S"
BZBSC1;ZOO;ZOO7;6;11 267;11;"15°15'17,23""E";"4°16'14,38""S"
BZBSC1;ZOO;ZOO8;4;11 268;11;"15°15'17,23""E";"4°16'14,38""S"
BZBSC1;ZOO;ZOO9;4;11 269;11;"15°15'17,23""E";"4°16'14,38""S"
BZBSC3;ZOULOU;ZOULOU1;4;13 651;13;"15°16'43,5""E";"4°14'13,4""S"
BZBSC3;ZOULOU;ZOULOU2;4;13 652;13;"15°16'43,5""E";"4°14'13,4""S"
BZBSC3;ZOULOU;ZOULOU3;4;13 653;13;"15°16'43,5""E";"4°14'13,4""S"
BZBSC3;ZOULOU;ZOULOU7;4;13 657;13;"15°16'43,5""E";"4°14'13,4""S"
BZBSC3;ZOULOU;ZOULOU8;4;13 658;13;"15°16'43,5""E";"4°14'13,4""S"
BZBSC3;ZOULOU;ZOULOU9;4;13 659;13;"15°16'43,5""E";"4°14'13,4""S"
BZBSC2;BOKANIA;BOKANI1;2;12211;12;"15°15'58,8""E";"0°4'9,09""N"
BZBSC2;BOKANIA;BOKANI2;2;12212;12;"15°15'58,8""E";"0°4'9,09""N"
BZBSC2;BOKANIA;BOKANI3;2;12213;12;"15°15'58,8""E";"0°4'9,09""N"
PNBSC3;CNTS;CNTS1;4;23041;23;"11°51'43,88""E";"4°47'23,39""S"
PNBSC3;CNTS;CNTS2;4;23042;23;"11°51'43,88""E";"4°47'23,39""S"
PNBSC3;CNTS;CNTS3;4;23043;23;"11°51'43,88""E";"4°47'23,39""S"
PNBSC3;CNTS;CNTS7;4;23047;23;"11°51'43,88""E";"4°47'23,39""S"
PNBSC3;CNTS;CNTS8;4;23048;23;"11°51'43,88""E";"4°47'23,39""S"
PNBSC3;CNTS;CNTS9;4;23049;23;"11°51'43,88""E";"4°47'23,39""S"
BZBSC3;LIBANGA;LIBAGA1;4;13521;13;"15°16'44""E";"4°13'12,8""S"
BZBSC3;LIBANGA;LIBAGA2;4;13522;13;"15°16'44""E";"4°13'12,8""S"
BZBSC3;LIBANGA;LIBAGA3;4;13523;13;"15°16'44""E";"4°13'12,8""S"
BZBSC3;LIBANGA;LIBAGA7;4;13527;13;"15°16'44""E";"4°13'12,8""S"
BZBSC3;LIBANGA;LIBAGA8;8;13528;13;"15°16'44""E";"4°13'12,8""S"
BZBSC2;MASSEMBO_LOUBAKI;MASEMB1;2;15071;15;"14°35'6,72""E";"4°15'34,81""S"
BZBSC2;MASSEMBO_LOUBAKI;MASEMB2;2;15072;15;"14°35'6,72""E";"4°15'34,81""S"
BZBSC2;MASSEMBO_LOUBAKI;MASEMB3;2;15073;15;"14°35'6,72""E";"4°15'34,81""S"
BZBSC3;MASSENGO2;MASNG21;4;13511;13;"15°17'0,5""E";"4°11'15,3""S"
BZBSC3;MASSENGO2;MASNG22;4;13512;13;"15°17'0,5""E";"4°11'15,3""S"
BZBSC3;MASSENGO2;MASNG23;4;13513;13;"15°17'0,5""E";"4°11'15,3""S"
BZBSC3;MASSENGO2;MASNG28;8;13518;13;"15°17'0,5""E";"4°11'15,3""S"
BZBSC3;MASSENGO2;MASNG29;4;13519;13;"15°17'0,5""E";"4°11'15,3""S"
PNBSC2;MBOUBISSI;MBUBIS1;2;22401;22;"12°10'52""E";"4°39'37""S"
PNBSC2;MBOUBISSI;MBUBIS2;2;22402;22;"12°10'52""E";"4°39'37""S"
PNBSC2;MBOUBISSI;MBUBIS3;2;22403;22;"12°10'52""E";"4°39'37""S"
BZBSC2;ZOLA BOT;ZOLABU1;2;12201;12;"15°30'0,8""E";"1°34'6,4""N"
BZBSC2;ZOLA BOT;ZOLABU2;2;12202;12;"15°30'0,8""E";"1°34'6,4""N"
BZBSC2;ZOLA BOT;ZOLABU3;2;12203;12;"15°30'0,8""E";"1°34'6,4""N"
